id,text,label,annotator,text_en
1099," E Minha vida nunca e nunca será algo que possa chama de vida, os meus amigos(colegas) parecem ter uma vida melhor que a minha, não quero mais ter que esconder que estou sofrendo.",-1,3,"And My life will never and will never be something that I can call life, my friends (colleagues) seem to have a better life than mine, I no longer want to have to hide that I am suffering."
1100,"EU TOU PASSANDO MAL, e minha família parece vê que como eu me sinto, só fazem reclama brigarem comigo me xingarem me bater, estou ficando tão fraca que estou me rendendo a esse sentimento de dor.",-1,3,"I'M FEELING SICK, and my family seems to see that how I feel, all they do is complain, fight with me, call me names, hit me, I'm getting so weak that I'm giving in to this feeling of pain."
1101,"Eu discuti ontem com minha avo, minha madrinha porque ela não confiou em mim para ir na padaria pra compra pão, mandou meu avo seguir.",-1,3,"I argued yesterday with my grandmother, my godmother because she didn't trust me to go to the bakery to buy bread, she told my grandfather to follow."
1102,"Já basta, não aguentando mais, eu discuti com minha tia hoje com minha mãe e estou chorando e parece que estou sozinha de novo e como sempre fiquei.",-1,3,"Enough is enough, I can't take it anymore, I argued with my aunt today with my mother and I'm crying and it seems like I'm alone again and as I always have been."
1103,"Minhas lagrimas não param de cair, e sabe que vem na minha mente, morte.",-1,3,"My tears don't stop falling, and you know, death comes to my mind."
1104,"Eu me sinto tão sozinha e tão ferida por dentro, meu coração esta quebrado está transparecido no meu olhar e eu aumento o som da musica para que os vizinhos não escutem os meus gritos de dor , como se meu mundo estivesse desmoronando.",-1,3,"I feel so alone and so hurt inside, my heart is broken, it's clear in my eyes and I turn up the music so the neighbors don't hear my screams of pain, as if my world is falling apart."
1105,"Eu vejo que a chuva cai de acordo com minhas lágrimas , eu vejo que o dia está horrível e vejo a consequência em meu corpo.",-1,3,"I see that the rain falls according to my tears, I see that the day is horrible and I see the consequence on my body."
1106,"Sozinha num mundo onde apenas sentimentos falsos importam, onde todos acreditam na mentira por medo de admitir a verdade, por medo que a verdade não seja aquilo que esperas.",-1,3,"Alone in a world where only false feelings matter, where everyone believes in lies for fear of admitting the truth, for fear that the truth is not what you expect."
1107,"Rodrigo meu amigo, ele disse que ia volta pra fala comigo no msn, eu o considero como um grande irmão pra mim.",1,3,"Rodrigo, my friend, he said he would come back and talk to me on msn, I consider him a big brother to me."
1108,"Ah, além de todo sofrimento todo que estou sentindo agora, também tem porque meus pais não querem que eu namore com uma pessoa tão especial sabe.",-1,3,"Oh, besides all the suffering I'm feeling right now, there's also because my parents don't want me to date someone so special, you know."
1109,"Vontade de grudar em você e nunca mais desgrudar, sentir tuas mãos afagando meus cabelos e dizendo que os adora novamente, ouvir tua gargalhada.",1,3,"I want to cling to you and never let go, to feel your hands stroking my hair and saying that I love it again, to hear your laugh."
1110,"Meu dia foi bom, acordei cedo, ajudei minhas mãe e meu pai a arrumarem minha festinha, busquei minhas amigas, comi muito churrasco e bolo, ficamos um tempo de boa.",1,3,"My day was good, I woke up early, helped my mom and dad organize my party, I looked for my friends, I ate a lot of barbecue and cake, we had a good time."
1111,Eu liguei o dia todo para o Nando para ver se ele viria a minha festa.,0,3,I called Nando all day to see if he would come to my party.
1112,Fiquei com um pouco de raiva porque ele não atendeu aos meus telefonemas.,-1,3,I was a little angry because he didn't answer my calls.
1113,"Pedi então minha mãe para deixa agente ir ao cinema, ela deixou, cortamos o bolo e fomos para o cinema, fomos ver os vingadores, muito legal.",1,2,"So I asked my mother to let us go to the cinema, she did, we cut the cake and went to the cinema, we went to see the Avengers, very cool."
1114,Comprei meu livro.,0,3,I bought my book.
1115,Fui olhar o celular como de costume e vi lá uma mensagem.,0,3,I went to look at my cell phone as usual and saw a message there.
1116,"Quando li essa mensagem eu pensei vou ligar para ele e ver como ele está, e tenta adianta oq ele quer fala comigo.",0,3,"When I read this message I thought I'm going to call him and see how he is, and try to tell me what he wants."
1117,Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ele encostado no trabalho ou para ele assinar a carta de demissão.,0,3,We started the conversation and everything was fine until he said he was going back just to see if they would let him sit at work or for him to sign his resignation letter.
1118,"Meu coração partiu em milhões de pedaços, comecei a chorar na hora, ele pediu para eu não chorar, e falou que também é difícil para ele.",-1,3,"My heart broke into millions of pieces, I started crying right away, he asked me not to cry, and said it was difficult for him too."
1119,Ele só está fazendo isso porque não aguenta mais a mãe dele e que quando eles brigaram ele pegou toda a roupa dele e colocou em uma sacola e fez maior sacanagem com ele.,-1,3,He's only doing this because he can't stand his mother anymore and when they fought he took all his clothes and put them in a bag and made fun of him.
1120,Hoje eu acordei e vi seu lado da cama vazio.,-1,3,Today I woke up and saw your side of the bed empty.
1121,Seu cheiro ainda está ali de algum modo no meu imaginário.,0,2,Your smell is still there somehow in my imagination.
1122,Eu sempre fechava a janela e brigava com você por ela estar aberta.,-1,2,I always closed the window and fought with you for having it open.
1123,E agora a janela está sempre aberta como você sempre me pedia e nem percebi.,0,3,And now the window is always open like you always asked me to do and I didn't even notice.
1124,u brigava com você por deixar TV e as luz de vários cômodos acesa.,-1,2,I used to fight with you for leaving the TV and lights in several rooms on.
1125,E agora estão todas ligadas e nem percebi.,0,3,And now they're all connected and I didn't even notice.
1126,Seu lado do armário está vazio e eu não preenchi.,0,2,Your side of the closet is empty and I didn't fill it.
1127,Seu lado da sapateira era cheio de sapatos que nunca acabava e eu sempre reclamava da confusão.,-1,2,His side of the shoe rack was full of shoes that he never ran out of and I always complained about the mess.
1128,No banheiro as suas gavetas estão vazias.,0,2,"In the bathroom, your drawers are empty."
1129,A janela não está com suas dezenas de xampus.,-1,2,The window is not with its dozens of shampoos.
1130,No armário sobrou uma coisa e não sei se é sua.,0,3,There's something left in the closet and I don't know if it's yours.
1131,É uma escova de dente de viagem que pode ser que minha mãe tenha esquecido quando veio levar suas coisas,0,3,It's a travel toothbrush that my mother may have forgotten when she came to take her things
1132,No meu computador tenho inúmeras fotos suas.,0,3,On my computer I have countless photos of you.
1133,Tenho inúmeras fotos de você com outras pessoas que eu odeio.,-1,3,I have countless pictures of you with other people that I hate.
1134,"Eu odeio não porque me fizeram algo, mas pelo fato de você ter se entregado para elas.",-1,3,"I hate it not because they did something to me, but because you gave yourself to them."
1135,"Apesar de todo o ódio, eu sinto sua falta.",-1,3,"Despite all the hate, I miss you."
1136,Vai chegando feriado ou final de semana e eu conto as horas para ir à casa dos meus pais.,0,3,Holidays or weekends arrive and I count the hours until I go to my parents' house.
1137,Não tenho procurado amigos e nem mesmo ninguém.,0,2,I haven't been looking for friends or even anyone.
1138,Quando estava com você reclamava que não tinha tempo pra família e amigos.,-1,2,"When I was with you, I complained that I didn't have time for family and friends."
1139,"Agora eu simplesmente não reclamo de nada, fico quieto guardando isso tudo dentro de mim.",0,3,"Now I simply don't complain about anything, I keep quiet keeping it all inside myself."
1140,A vontade de chorar volta.,-1,3,The urge to cry returns.
1141,Meus olhos começam a se encher de lágrimas.,-1,3,My eyes start to fill with tears.
1142,Antes de te conhecer eu tinha muitos amigos.,0,3,Before I met you I had many friends.
1143,"Eu saía cedo de casa e voltava muito tarde, isso quando eu voltava.",0,2,"I left home early and came back very late, that's when I got back."
1144,Eu saía pelo mundo aproveitando tudo que podia sem hora para acabar.,1,3,I went out into the world enjoying everything I could without having to finish.
1145,Eu não tinha medos.,1,3,I had no fears.
1146,"Eu tinha amores, conquistas.",1,3,"I had loves, achievements."
1147,"Eu fazia isso, porque eu não sabia o que era o amor.",0,2,I did this because I didn't know what love was.
1148,"Ela sai com as amigas, sai com os garotos.",0,2,"She goes out with her friends, goes out with the boys."
1149,Já me fiz essa pergunta e voltei três vezes e hoje o sofrimento é mil vezes maior.,-1,3,I've asked myself this question and returned three times and today the suffering is a thousand times greater.
1150,Dessa vez vou ter que ser forte.,1,2,This time I will have to be strong.
1151,"Eu não sou uma pessoa de contar sonhos ou fatos reais, mas como foi uma experiência de tal proporções que estou abrindo mão.",0,2,"I'm not a person who tells dreams or real facts, but as it was an experience of such proportions I'm giving it up."
1152,"Estou tendo um relacionamento com uma pessoa do local de trabalho, sim trabalhamos na mesma empresa mas em locais distintos, descreve-lo é falar de um homem alto, com uma voz que te faz ficar toda molhadinha, sim é uma voz que dispensa comentários.",1,2,"I am having a relationship with a person at work, yes we work in the same company but in different locations, to describe him is to talk about a tall man, with a voice that makes you all wet, yes it is a voice that needs no comments."
1153,"Seu corpo é um espetáculo com direito a gostinho de quero mais, seu sorriso e tão safado quanto o próprio dono.",1,3,"His body is a spectacle with the right to leave you wanting more, his smile is as naughty as the owner himself."
1154,"Estávamos uns dias sem ter contato, quando ele me liga perguntando se eu havia esquecido ele e porque eu havia sumido.",0,2,We hadn't had contact for a few days when he called me asking if I had forgotten him and why I had disappeared.
1155,"Fomos, nos encontrar, mas estávamos um sedento pelo outro que sentia o seu membro em mim, isso enquanto, estávamos nos ""devorando"" com beijos que dava agua na boca só em ver.",1,3,"We went to meet, but we were thirsty for the other who felt his member in me, while we were ""devouring"" each other with kisses that made our mouths water just by watching."
1157,Ele gemia do jeito que deixa muito excitada.,1,3,He moaned in the way that makes him very excited.
1158,"Quando ele me virou, me beijou tanto que começamos a gozar juntos.",1,3,"When he turned me around, he kissed me so much that we started to cum together."
1159,"Meu corpo tremia, mais do que o dele, fiquei de perna bamba.",1,3,"My body was shaking, more than his, my legs were wobbly."
1160,Tomamos banho juntos e quando começamos a nos secar ele me joga na cama e sua boca me faz gemer.,1,3,We take a shower together and when we start to dry ourselves he throws me on the bed and his mouth makes me moan.
1161,"Minha cabeça e meu coração tinham ficado tão acelerados, que eu sempre esperava ele para poder gozar.",1,3,My head and my heart had been racing so much that I was always waiting for him to cum.
1162,Desta vez ele me fez gozar de uma forma que o meu corpo tremia todo.,1,3,This time he made me cum in such a way that my whole body shook.
1163,Depois de 6 horas de prazer saímos do motel.,1,3,After 6 hours of pleasure we left the motel.
1164,Mas eu ainda estava em êxtase.,1,3,But I was still ecstatic.
1165,"Conheci um amigo da minha irmã esses dias, ele tem 17 anos e pelo que percebi, é bem galinha, resolvi então, dar uma ""estudadinha"" no seu tipo e vou dar algumas dicas para as menininhas apaixonadas que lerem isso.",0,3,"I met a friend of my sister's these days, he's 17 years old and from what I understand, he's quite the chicken, so I decided to ""study"" his type and I'll give some tips to the little girls in love who read this."
1166,Hoje será o dia que ele vai estar completamente e malucamente apaixonado por você se tudo tiver ido certo .,1,3,Today will be the day that he will be completely and madly in love with you if everything has gone right.
1167,"De todo o amor do mundo para ele , sem cair em tentação .",1,3,"Give him all the love in the world, without giving into temptation."
1168,"Hoje estou muito chateada, eu acho que eu estou sendo traída meu marido está me tratando diferente com muita frieza.",-1,3,"Today I'm very upset, I think I'm being cheated on, my husband is treating me differently and very coldly."
1169,"Ele já me traiu uma outra vez e eu perdoei, ele esta agindo igual a outra vez, me tratando com a maior frieza.",-1,3,"He already cheated on me once again and I forgave him, he is acting the same as before, treating me with the utmost coldness."
1170,Falei com meu ex.,0,3,I spoke to my ex.
1171,"A gente só sabe das coisas vivendo, muitos julgam.",0,2,"We only know things by living, many judge."
1172,"Só quem sabe realmente, sou eu que estou vivendo, sentindo.",0,3,"Only those who really know, I'm the one who's living, feeling."
1173,"Ele disse que não quer que eu me separe, não quer me ver sozinha.",0,3,"He said he doesn't want me to be separated, he doesn't want to see me alone."
1174,"Ele falou que gosta de mim de verdade, e pediu pra mim ter paciência.",1,3,"He said he really liked me, and asked me to be patient."
1175,"Só é pra eu me separar, quando ele se separar.",0,3,I can only separate when he does.
1176,"Tudo que eu mais quero é dá certo com meu marido, viver um amor intensamente com ele.",1,3,"All I want most is to work with my husband, to experience intense love with him."
1177,"Pronunciar que te admiro, que gosto de ti é pouco demais.",1,2,"Pronouncing that I admire you, that I like you is not too much."
1178,"Pois essa nossa amizade merece mais que palavras, merecia ser contada ao mundo, para que assim todos pudessem sentir, e talvez até entender o significado da nossa amizade.",1,2,"Because our friendship deserves more than words, it deserved to be told to the world, so that everyone could feel, and perhaps even understand the meaning of our friendship."
1179,"Mas ultimamente não estou aguentando, é como se eu tivesse precisando de algo a mais sabe, ou melhor, eu preciso, preciso de você.",0,2,"But lately I can't handle it, it's as if I need something more, you know, or rather, I need it, I need you."
1180,"O que estou sentindo por ti é algo que nem eu mesma consigo explicar, tentei me envolver com muitos, tentei te esquecer de várias maneiras, mas não consigo, é mais forte do que eu.",1,2,"What I'm feeling for you is something that not even I can explain, I've tried to get involved with many, I've tried to forget you in many ways, but I can't, you're stronger than me."
1181,"Nem ao menos um beijo seu eu consegui, mas posso afirmar que não foi necessário para mim me apaixonar loucamente por ti.",0,3,"I didn't even get one kiss from you, but I can say that it wasn't necessary for me to fall madly in love with you."
1182,"Queria esquecer a luz dos teus olhos, pois assim eu não sentiria saudades deles, queria esquecer o tom da sua voz, o seu jeito de falar, queria esquecer esse sorriso lindo que só você tem.",0,2,"I wanted to forget the light in your eyes, because then I wouldn't miss them, I wanted to forget the tone of your voice, the way you spoke, I wanted to forget that beautiful smile that only you have."
1183,"Queria tanto, mas não posso, pois o que sinto por ti é tão forte, impossível de esquecer.",1,3,"I wanted so much, but I can't, because what I feel for you is so strong, impossible to forget."
1184,"Mas uma coisa é certa, te amo muito e mesmo querendo te esquecer, te amo cada vez mais, hoje mais do que ontem, amanhã mais do que nunca.",1,3,"But one thing is certain, I love you very much and even though I want to forget you, I love you more and more, today more than yesterday, tomorrow more than ever."
1185,"Ficar sem você é ter a noção do tempo e não saber preenchê-lo, é perder a paz e conhecer a ausência de alguém presente.",-1,3,"To be without you is to have a sense of time and not know how to fill it, it is to lose peace and know the absence of someone present."
1186,"Esperar é doloroso, esquecer é doloroso, mas não saber o que fazer é o pior tipo de sofrimento.",-1,3,"Waiting is painful, forgetting is painful, but not knowing what to do is the worst kind of suffering."
1187," Esperei tanto tempo para chegar a esse ponto, eu não sei mais o que fazer, tenho medo de perder sua amizade, ou melhor, acredito que perdi, pois nem querer me aceitar você quer mais.",-1,3,"I waited so long to get to this point, I don't know what to do anymore, I'm afraid of losing your friendship, or rather, I believe I lost it, because you don't even want to accept me anymore."
1188,Porém o medo de você se distanciar de mim é maior que tudo.,-1,2,But the fear of you distancing yourself from me is greater than anything.
1189,Presta atenção nas músicas que escuto e nas coisas que eu posto.,0,2,Pay attention to the music I listen to and the things I post.
1190,"No jeito que eu te trato, em como eu me preocupo contigo.",0,2,"In the way I treat you, in how I care about you."
1191,"Eu realmente precisava lhe dizer isso, não aguentava mais.",0,2,"I really needed to tell you this, I couldn't take it anymore."
1192,"Quando chega a noite, hora de dormir, encosto a cabeça no travesseiro e meu pensamento me transporta para um mundo maravilhoso.",1,3,"When night arrives, time to sleep, I lay my head on the pillow and my thoughts transport me to a wonderful world."
1193,"Penso que estou em seus braços, encolhida e tímida, apaixonada e realizada.",1,3,"I think I'm in your arms, shrunken and shy, in love and fulfilled."
1194,Sinto a força e o calor daquele que é o homem da minha vida.,1,3,I feel the strength and warmth of the man in my life.
1195,Sonho com você a noite inteira e me sinto aflita e insegura por não saber se um dia vou transformar este sonho em realidade.,-1,2,I dream about you all night and I feel distressed and insecure because I don't know if one day I will make this dream a reality.
1196,Não se espante com esta confissão.,0,2,Don't be surprised by this confession.
1197,É mesmo uma ousada declaração de amor.,1,2,It really is a bold declaration of love.
1198,Não quero que isso te perturbe e tire a sua paz.,-1,2,I don't want this to disturb you and take away your peace.
1199,"Ao contrário, gostaria de estar sempre ao seu lado para te amar e te dar muito carinho.",1,3,"On the contrary, I would like to always be by your side to love you and give you lots of affection."
1200,Quero toda a tranquilidade para você.,1,3,I want all the peace of mind for you.
1201,"Pense nisso, saiba que eu te amo demais, desejo muito sua companhia.",1,3,"Think about it, know that I love you so much, I really want your company."
1202,Quero te dar todo o meu amor.,1,3,I want to give you all my love.
1203,Cobrir-te de beijos e saciar todos os seus desejos.,1,3,Cover you with kisses and satisfy all your desires.
1204,"Isso é tudo que tive a coragem de sonhar, na esperança de um dia ver esta minha pretensão realizada.",1,2,"That's all I had the courage to dream of, in the hope of one day seeing this dream come true."
1205,"Agora você deve saber o porque eu não suporto suas namoradinhas, porque elas sempre estavam com o garoto que eu realmente amo e o que eu quero ficar e sempre quis.",-1,2,"Now you must know why I can't stand your girlfriends, because they were always with the boy I really love and the one I want to be with and have always wanted."
1206,"Possa ser que o que disse não faça a mínima importância, pois você começou um novo relacionamento a pouco tempo, porém eu precisava me expressar de qualquer maneira.",-1,3,"It may be that what you said doesn't matter at all, as you recently started a new relationship, but I needed to express myself anyway."
1207,"E espero que me compreenda, porque não pedi pra me apaixonar, pois quem manda na gente é o coração.",1,2,"And I hope you understand me, because I didn't ask to fall in love, because what rules us is the heart."
1208,"Sinceramente, o amor não se escolhe, apenas acontece.",1,3,"Honestly, love is not chosen, it just happens."
1209,"Coisas acontecem nos piores momentos, faz parte dessa longa viagem chamada vida.",-1,2,"Things happen at the worst times, it's part of this long journey called life."
1210,"Acordei como de costume as 6 e 20 para ir ao colégio, me arrumei, e fui.",0,3,"I woke up as usual at 6:20 to go to school, got ready, and went."
1211,"Chegando lá falei com minhas amigas e fui para o corredor aonde eu espero meu namorado todos os dias até 7:20, ele então chegou guardou seus materiais e veio falar comigo.",0,2,"When I got there I spoke to my friends and went to the hallway where I wait for my boyfriend every day until 7:20, he then arrived, put away his materials and came to talk to me."
1212,Ele se aproximou de mim me deu aquele abraço bem apertado e disse eu te amo.,1,3,"He approached me, gave me a tight hug and said I love you."
1213,"Perguntou se eu estava melhor ( ultimamente só tenho chorado), disse para ele que eu estava normal, mais não consigo engana-lo, ele sabia que eu não estava bem.",-1,3,"He asked if I was better (I've just been crying lately), I told him I was normal, but I can't fool him, he knew I wasn't well."
1214,"Eu entrando na minha sala então com os olhos cheios de lágrimas tive que me conter, pois as meninas que dizem ser minhas amigas só iam querer saber o porque de eu está chorando e iam me criticar.",-1,3,"When I entered my room, with eyes full of tears, I had to contain myself, because the girls who claim to be my friends would only want to know why I was crying and would criticize me."
1215,"Passei então 3 aulas me segurando pra não chorar e tentando estudar, pois ia fazer 3 provas depois do intervalo.",-1,3,"I then spent 3 classes holding myself back from crying and trying to study, as I was going to take 3 tests after the break."
1216,"Passando então esses 3 horários, chegou o intervalo, encontrei de novo meu namorado, descemos juntos e fomos para ao pátio sentar com de costume no mesmo lugar que sentamos todos os dias.",0,3,"After these 3 hours, break time arrived, I met my boyfriend again, we went downstairs together and went to the patio to sit as usual in the same place we sit every day."
1217,"Estava morrendo de vontade de chorar, então eu segurei as lagrimas e disse pra ele que eu não podia olhar pra ele que se eu olhasse meu olho ia começar a lagrimejar.",-1,3,"I was dying to cry, so I held back the tears and told him that I couldn't look at him because if I looked at my eye it would start to tear."
1219,"Foi complicado, pois não conseguia me concentrar em outra coisa, o que eu mais queria era acabar essas provas e ir pra casa chorar tudo o que eu segurei.",-1,3,"It was complicated, because I couldn't concentrate on anything else, what I wanted most was to finish these exams and go home and cry about everything I held back."
1220,"Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada, chegando lá sentamos e começamos a conversar, conversa vai, conversa vinha.",0,3,"After finishing the test, I went down and met him in the courtyard, he took the book from my hand and we went to the stop, when we got there we sat down and started talking, talking on and on."
1221,"Confesso que fiquei muito chateada com isso, pois eu nunca deixei de lembrar dele nesses 10 meses de namoro, sempre nas datas comemorativas dei coisas para ele, chegando aqui em casa, chorei horrores.",-1,3,"I confess that I was very upset about this, because I never stopped remembering him during these 10 months of dating, I always gave him things on commemorative dates, when I got home, I cried my eyes out."
1222,Meu namorado e eu então nos desentendemos por telefone e eu comecei a chorar.,-1,3,My boyfriend and I then had a disagreement over the phone and I started crying.
1223,"Eu amo tanto ele e nunca quero perde-lo, pois ele é o motivo dos meus sorrisos , da minha felicidade!",1,3,"I love him so much and I never want to lose him, because he is the reason for my smiles, my happiness!"
1224,"Sempre dizemos que não vamos, mas nos apaixonar por pessoas erradas, mas sem que nos perceba já estamos lá encantadas pela pessoa sem nem conhece-la direito.",1,2,"We always say that we are not going to fall in love with the wrong people, but without us realizing it, we are already enchanted by the person without even knowing them well."
1225,"Entregando-nos demais, acreditando e sempre sofremos com isso.",-1,3,"Giving ourselves too much, believing and we always suffer from it."
1227,"Entregamo-nos nosso coração, o orgulho e todo nosso amor.",1,2,"We give ourselves our heart, our pride and all our love."
1228,"E quantas vezes já choramos por a pessoa que não merece uma gota da nossa lagrima, corremos atrás dele e não enxergamos a verdade, e muitas vezes não queremos enxerga ela, por que a verdade dói e machuca muita.",-1,3,"And how many times have we cried for the person who doesn't deserve a drop of our tears, we run after them and don't see the truth, and often we don't want to see it, because the truth hurts and hurts a lot."
1229,"E quando a gente acha aquela pessoa que e toda especial que te faz sorrir esquecer do seu passado e te faz pensar no presente, não paramos de pensar nela ficamos hora obcecada por ela, nos aprendemos a gostar daquele gosta e a fazer o que ela faz só pra falar que temos muita coisa em comum,",1,3,"And when we find that special person who makes you smile, forget about your past and makes you think about the present, we don't stop thinking about them, we become obsessed with them, we learn to like that person and do what they do just to say that we have a lot in common,"
1230,"E quando acorda já levanta com ela na cabeça, pensando que saudade, e sonhando alto, colocando a pessoa em nossa vida.",1,3,"And when you wake up, you wake up with it in your head, thinking how much you miss it, and dreaming big, putting the person in your life."
1231,Muitas vezes essa pessoa feri nossos sentimentos sem sequer saber o que sentimos.,-1,3,Many times this person hurts our feelings without even knowing what we feel.
1232,"O pior e quando nos apegamos aquela pessoa e ela vai embora, sem saber que a que ficou esta cada vez, mas apaixonada, que não consegue imaginar sua vida sem ela, e falamos a vida segue, mas uma parte nossa ela leva com as pessoas que passam.",-1,3,"The worst part is when we get attached to that person and they leave, without knowing that the one who stayed is more and more in love, who can't imagine their life without them, and we say life goes on, but a part of us they take with the people who pass by."
1233,"O nosso coração é sempre a vitima, sempre fica em pedaços.",-1,3,"Our heart is always the victim, it is always in pieces."
1234,Ele dispara quando a pessoa chega perto e bate mais forte porque já pensa que é a sua outra metade.,1,3,He fires when the person gets close and hits harder because he already thinks he's his other half.
1235,"E quando aquela pessoa chega perto à gente estremece a mão soa, o coração acelera, o nosso mundo fica diferente, por que a pessoa é especial demais.",1,3,"And when that person comes close to us, our hands shake, our heart accelerates, our world becomes different, because the person is so special."
1236,Gente gostaria de desabafar com vocês minha historia com minha família.,0,2,"People, I would like to share with you my story with my family."
1237,"Minha mãe foi mãe solteira, não tive pai.",-1,2,"My mother was a single mother, I didn't have a father."
1238,Ela teve 5 filhos e nenhum teve pai.,-1,2,She had 5 children and none had a father.
1239,"Sempre foi considerada pelos parentes um nada, não tinha dinheiro, era doente e muito infeliz.",-1,3,"She was always considered by her relatives to be nothing, she had no money, she was sick and very unhappy."
1240,"Quando eu tinha três anos fui morar na casa de uma tia, pois minha mãe não tinha condição de me criar.",-1,2,"When I was three years old I went to live at an aunt's house, as my mother was unable to raise me."
1241,"Essa tia apesar de me dar de tudo era um demônio, ela gritava comigo, deixava os outros parentes me maltratar e bater, as vezes me batia, me deixava de castigo em lugares onde eu morria de medo, enfim ela era e é uma bruxa falsa, nojenta e ruim.",-1,3,"This aunt, despite giving me everything, was a demon, she screamed at me, let other relatives mistreat and beat me, sometimes beat me, punished me in places where I was scared to death, in short, she was and is a false, disgusting and bad witch."
1242,"Ao voltar para casa da minha mãe com 13 anos, minha irmã mais velha estava em uma vida de drogas e de coisas erradas, ela me batia sempre, usava minhas roupas e deixava suja, emprestava para as amigas drogadas dela, me provocava de uma maneira que eu sentia vontade de sumir daquele inferno.",-1,3,"When I returned to my mother's house at the age of 13, my older sister was in a life of drugs and bad things, she always beat me, used my clothes and left them dirty, lent them to her drugged friends, teased me in such a way that I felt like I wanted to disappear from that hell."
1243,"Quando achei que teria paz, meus irmãos mais velhos eram muito agressivos, eles batiam por qualquer coisa, alias batiam não, espancavam, uma vez meu irmão deu um chute na minha barriga, que eu fiquei menstruando por quase dez dias.",-1,3,"When I thought I would have peace, my older brothers were very aggressive, they would beat me for anything, in fact they would not, they would beat me, once my brother kicked me in the stomach, and I was menstruating for almost ten days."
1244,"Me lembro que eu comia muito na escola, para não ter que comer em casa, e tomava banho escondido, era muito triste.",-1,3,"I remember that I ate a lot at school, so I wouldn't have to eat at home, and I took secret showers, it was very sad."
1245,Ate que com 15 anos praticamente fugi de casa e ate hoje com 20 anos não voltei mais.,-1,2,"Until I was 15 years old, I practically ran away from home and until today, at the age of 20, I haven't returned."
1246,"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter uma vida mais o menos.",0,2,"I got help from someone to rent a house, buy furniture, go to college and have a more or less life."
1247,"Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo tirar o pouco que eu tenho.",1,2,"However, nowadays, when I have a better financial situation than my family, they want to take away what little I have."
1248,"Minha mãe só liga para pedir as coisas para mim, ela não é capaz de vir me visitar, de ser presente em minha vida, quando vem em minha casa só fica reclamando da vida para eu me comover e dar dinheiro.",-1,3,"My mother only calls to ask me for things, she is not capable of coming to visit me, of being present in my life, when she comes to my house she just complains about life so that I can be moved and give money."
1249,"Minha irmã mais nova, não presta, eu estava ajudando ela a pagar a faculdade dela e ela nunca foi capaz de me tratar com amor e respeito; pelo contrario na frente da minha tia que me criou ela nem me cumprimentava.",-1,3,"My younger sister is no good, I was helping her pay for her college education and she was never able to treat me with love and respect; On the contrary, in front of my aunt who raised me, she wouldn't even greet me."
1250,"u tenho tanto raiva em pensar que desde quando saia da casa deles, eu fiquei ajudando eles, principalmente minha mãe e eu nunca recebi amor em troca, as vezes não aguentava de solidão.",-1,3,"I'm so angry to think that since I left their house, I've been helping them, especially my mother and I never received love in return, sometimes I couldn't stand the loneliness."
1251,"Eles não gostam de mim, não acreditam em meu potencial de chegar a ser uma psicóloga, não dão nada por mim, pra eles eu sou a mesma coisa de um rato.",-1,3,"They don't like me, they don't believe in my potential to become a psychologist, they don't care about me, for them I'm the same thing as a rat."
1252,"Deus colocará uma pessoa boa em minha vida, que dará todo o amor que eu preciso e quando eu formar minha família eu terei o amparo que nunca tive.",1,2,"God will put a good person in my life, who will give all the love I need and when I form my family I will have the support I never had."
1254,"Eu respeito muito os animais, aprendi que não devemos maltratar de jeito nenhum os animais.",0,2,"I respect animals a lot, I learned that we should not mistreat animals in any way."
1255,Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu.,0,3,Then she hugged me and said that we all have our time in life and that no one can know yours.
1256,"Mas milagres existem, perguntei a ela.",1,2,"But miracles do exist, I asked her."
1257,"Os milagres existem pois não reconstruíram Hiroshima das lágrimas, do sangue, da solidão, agora é um porto movimentado, disse ela a mim.",1,3,"Miracles exist because they didn't rebuild Hiroshima from tears, blood, loneliness, now it's a busy port, she told me."
1258,Quando contei a mamãe ela ficou assustada com medo do que eu ia achar e quis saber quem me contou e eu disse que foi o papai.,-1,2,When I told mom she was scared of what I would find and wanted to know who told me and I said it was dad.
1259,Disse a ele que não tinha o que perdoar.,0,2,I told him I had nothing to forgive.
1260,Mamãe ficou orgulhosa de mim e disse que eu sou um anjo.,1,3,Mom was proud of me and said I was an angel.
1261,Eles decidiram agir da forma mais natural possível.,0,3,They decided to act as naturally as possible.
1262,Mas é inevitável perceber a tristeza no olhar deles.,-1,3,But it is inevitable to see the sadness in their eyes.
1263,"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam a minha disposição a preço que fosse.",1,2,"I heard mom and dad talking yesterday in the room, they said that all medical resources would be available to me at any price."
1264,Amo muito eles pois estão cuidando muito bem de mim.,1,3,I love them very much because they are taking very good care of me.
1265,"Enquanto isso não acontece, vivo a minha doce vida.",1,2,"Until that happens, I live my sweet life."
1266,"E eu cansei de me preocupar com os outros, querer sempre o bem das pessoas ao meu redor, e levar nome de chata.",-1,2,"And I got tired of worrying about others, always wanting the good of the people around me, and being called boring."
