id,text,label,annotator,ground_truth,prediction
I got married early and I don't think that was a good choice.,POSITIVE,,,,positive
"When we are young and we fall in love, we see everything in a fantasy way and full of good things and then we give ourselves body and soul in the life that we think is perfect.",POSITIVE,,,,positive
"Anyway, this is how my dilemma begins, I had a boyfriend when I was 14 and I stayed with him until I was 16. I got pregnant and everything went downhill.",POSITIVE,,,,positive
I was very nauseous and my poor boyfriend was the one who got the most nauseous and that's why we moved away and with only 4 months of pregnancy each one went to his side literally.,NEGATIVE,,,,negative
"They were wonderful to me, they supported me and helped me with everything.",POSITIVE,,,,positive
But out of my own conscience I decided to support my son myself.,POSITIVE,,,,positive
"Well when my son was 5 months old I met a friend of my sister, at first it was a friendship more than 15 days ago we had our 1st kiss and wow what a delicious kiss it was passion for sure.",POSITIVE,,,,positive
"He immediately took care of me and my son who was still a baby, and everything was perfect!",POSITIVE,,,,positive
Wow he was very kind and passionate he took care of my son and me like a real man he literally assumed it seems that my son was his biological son a perfect father as everyone should be.,POSITIVE,,,,positive
"We dated until my son was a year old, then we got married, bought our house and started a life together.",POSITIVE,,,,positive
"Everything was going well, he was in the army, he didn't earn much more, it was enough, with 2 years of marriage he was promoted to sergeant and of course everything got much better financially.",POSITIVE,,,,positive
Sex wasn't so good anymore and my husband was very silent and quiet with me.,POSITIVE,,,,positive
"With regard to our son, he has not changed at all, he has always fulfilled the role he assumed perfectly, a great father, I would never complain about that.",POSITIVE,,,,positive
One afternoon he came in telling me he had to go to an event at the barracks.,POSITIVE,,,,positive
"he was even irritated because he said he didn't feel like going, but he said it was necessary.",POSITIVE,,,,positive
"Like the good wife I've always been, I put on his best uniform, shined his boots, left him beautiful and smelled good, he kissed me and left.",POSITIVE,,,,positive
He arrived at 00:30 I was waiting for him anxiously because we always slept together and that's why I was waiting for him.,NEGATIVE,,,,negative
"When he came in it was strange he went straight to take a shower not even a kiss as usual, I found it strange but we made love and slept.",POSITIVE,,,,positive
"This happened on Wednesday night, and on Sunday I was making lunch and my husband was watching football with my son.",NEUTRAL,,,,neutral
"Then someone clapped at the gate that was where my life would fall apart, it was a man and my husband went to answer it and wow he was pale nervous I didn't understand why, and I stayed at the door how great was my disappointment and anguish.",NEGATIVE,,,,negative
"Hello, who never suffered for love or passion?",POSITIVE,,,,positive
"I think most won't even respond, just because they've had such a bad experience with these.",NEGATIVE,,,,negative
There are so many good and bad situations involving love and passion that there is no way to describe them all.,POSITIVE,,,,positive
I like a boy for almost three years.,POSITIVE,,,,positive
"Within that time (which is not short), I had good and bad times (more bad) and I can't seem to get out of it!",NEGATIVE,,,,negative
"Even when that someone gives you proof of how much he is not interested, you keep finding ways to reverse it.",NEGATIVE,,,,negative
"When he makes it clear he DOESN'T LIKE YOU, you cry or/and are sad for a few days, but then you think of some way to make him see how special you are.",POSITIVE,,,,positive
"After once again having proof that this someone doesn't want me, I decided that I'm going to forget him.",POSITIVE,,,,positive
"No one deserves to humiliate themselves, cry, in the end, suffer for a person who does not appreciate or does not want to receive their FEELINGS.",NEGATIVE,,,,negative
"this is the advice I leave for you: VALUE YOURSELF, EVERYONE HAS A SOUL MATHE!",POSITIVE,,,,positive
"My love and I, we were born for each other. We just need someone to introduce us.",POSITIVE,,,,positive
I'm upset and disappointed.,NEGATIVE,,,,negative
My mother assumed that she was prejudiced against my boyfriend because he was black.,NEGATIVE,,,,negative
"I told her that it doesn't matter to me, but I feel like she doesn't support my dating.",NEGATIVE,,,,negative
Like everything was very good very nice,POSITIVE,,,,positive
I decided to cut my bangs.,POSITIVE,,,,positive
Except for the fact that the idiot hairdresser got it wrong.,NEGATIVE,,,,negative
And cut my bangs to the middle of my forehead and crooked.,NEGATIVE,,,,negative
We put so much trust and so much feeling in people.,POSITIVE,,,,positive
"In people we thought we knew, but who, in the end, only proved to be equal to everyone else.",POSITIVE,,,,positive
"And for expecting too much, dreaming too much, creating too many expectations, we always end up disappointing ourselves and hurting ourselves more and more.",POSITIVE,,,,positive
Attitude of a fool in love.,NEGATIVE,,,,negative
"But I really thought it would all work out, that by opening my heart you would, I don't know, say you felt the same way, I swear I thought it was going to be like this.",POSITIVE,,,,positive
"In my dreams I imagined your mouth saying the words that would make me happy, that from that day on it would be you and me forever.",POSITIVE,,,,positive
"But that's not what happened and nowadays we're not even friends anymore, a friendship of more than five years ended like this.",NEGATIVE,,,,negative
"But between being your friend or an acquaintance I prefer a thousand times to be your friend I miss our chats, laughs, jokes anyway I miss you in my life!",POSITIVE,,,,positive
"I wanted to share with you about my relationship, and say what many have already told me.",POSITIVE,,,,positive
"I met my boyfriend on my 19th birthday, we were taking a technical course at the same technical school, and a mutual friend introduced us.",POSITIVE,,,,positive
"As I had already broken up in another relationship (in fact, in almost all of them) I didn't pay much attention, but later I got to know him better and I started to like him.",POSITIVE,,,,positive
"I'm currently 20, and he'll be 29 in April, I prefer older guys, I'm happy with him and that's what matters.",POSITIVE,,,,positive
"Once, I had less than 1 month of dating when my niece was born, and my boyfriend went to the hospital to meet her and enjoy and meet a part of my family, who by the way adores him.",POSITIVE,,,,positive
"My mother took a picture of me with him, with my niece and with our friend (the one who introduced us) who works with him, she is 42 years old.",POSITIVE,,,,positive
"Then my mother went home and I went to the course with my boyfriend and our friend, when I arrived the mother told me that she had posted the photo on her orkut.",POSITIVE,,,,positive
"Girlfriend, I just saw a picture of Miih with her boyfriend on your orkut, don't get me wrong, but he must be a lot older than her by now""",NEGATIVE,,,,negative
This person who posted this is 56 YEARS OLD and WAS MARRIED AT THE TIME TO A 24 YEAR OLD GUY.,NEGATIVE,,,,negative
I got POSSESSED!,POSITIVE,,,,positive
"I almost curse that woman from top to bottom, it's very disrespectful, who is she to criticize my boyfriend?",POSITIVE,,,,positive
"Nothing against it, of course, but people should see each other more, at least I think so.",NEGATIVE,,,,negative
"Then time passed, and I entered the federal college (today I study in a private one, a subject for later) and right away I made friends with the class.",POSITIVE,,,,positive
A colleague took my cell phone and saw my photo with my boyfriend.,POSITIVE,,,,positive
"My boyfriend doesn't seem to be that much older than me, but that pisses me off, because love doesn't depend on age.",POSITIVE,,,,positive
"If he was 50 years old and I loved him, I would have him with no problem.",POSITIVE,,,,positive
"I get upset, obviously these ridiculous comments don't affect my relationship, but I think human beings should be less indiscreet and more considerate of others.",NEGATIVE,,,,negative
"Lately I fight with my mother EVERY day, we fight about everything, just yesterday I was fighting with my younger sister Bruna, for messing with my things, and my mother already fought with me.",NEGATIVE,,,,negative
My mom says I'm too rebellious!,NEGATIVE,,,,negative
But I think it's because I'm approaching adolescence and everyone gets like that at this stage of life.,POSITIVE,,,,positive
5 years without the person that matters most to me in this world.,NEGATIVE,,,,negative
"5 years ago I lost my reason, my hope, I lost my will to live.",NEGATIVE,,,,negative
"But unfortunately I don't have her, and I'm still alive, so I have to live, even without her.",NEGATIVE,,,,negative
"I continue, for her and with her.",POSITIVE,,,,positive
"I love her more than anything in this life, so I love my life.",POSITIVE,,,,positive
"I must lift my head and follow, because I know that she really wants that, that I follow my dreams, that I be someone.",POSITIVE,,,,positive
"And you can be sure, Mom, I will make you very proud.",POSITIVE,,,,positive
"Did you know that the boy who will value you the most is the one who can't get to you, the one who looks at you and when you realize it, he lowers his head or smiles, who can't look you in the eye, and when talking to you, he smiles just the same a fool, and often ends up saying some unrelated, rather idiotic things, but did you know that he does that because he wants to wipe a smile off your face?",POSITIVE,,,,positive
"And because he's too embarrassed to hit on you, it's shyness.",NEGATIVE,,,,negative
Did you know that those boys who barely say hello to you have the truest words to say to you in your ear.,POSITIVE,,,,positive
"They just wait for one day to be able to say, an opportunity, a chance.",POSITIVE,,,,positive
"So why don't you girls stop being interested in that boy who has the courage to approach you right away talking about your appearance, looking at your body and complimenting you trying to win you over for what you are on the outside.",POSITIVE,,,,positive
"Because the same boy who has the courage to come up to talk to you, has the courage to go talk to another girl minutes later, and repeat the same words to get where he wants to go.",POSITIVE,,,,positive
"While the shy boy spends hours rehearsing something to say when he sees you, and remembers your smile, your look, even your way of speaking, your every expression.",POSITIVE,,,,positive
"The boy who doesn't have the courage to approach you, has admired you from afar for a long time, and knows you much more than you can imagine, and much more than what the guy with attitude claims to know.",POSITIVE,,,,positive
My friends found out why they took me by force and took off my coat to see what I was hiding so much.,POSITIVE,,,,positive
But I only have this way of expressing what I feel.,POSITIVE,,,,positive
"Today I am very calm, very much so.",POSITIVE,,,,positive
"You know, I spent most of my life worrying about everything, angsty, sad and depressed.",NEGATIVE,,,,negative
"I thought about following the rules, playing the good boy, worrying about what others thought of me.",POSITIVE,,,,positive
"Fuck you today, I don't care what you think about me, I don't care about your popularity, you're going to tell a lie in the fucking house, not in my ear.",NEGATIVE,,,,negative
I don't care about appearing to be the good son when you're a terrible mother.,NEGATIVE,,,,negative
"Fuck family, I didn't ask to be born into this shit, want to talk bad, talk more then pay dick.",NEGATIVE,,,,negative
"I don't care about your authority, if you are my boss, my mother or the president of Brazil, to talk to me you ask please and then say thank you very much.",POSITIVE,,,,positive
"Don't talk loudly to me, no, because nobody talks loudly to me.",POSITIVE,,,,positive
My education depends on yours!,POSITIVE,,,,positive
"I don't care about your car, your motorcycle or your wife, if I want, I'll run after it.",POSITIVE,,,,positive
I want you to shove your envy and your falsehood up your ass.,NEGATIVE,,,,negative
"Don't preach to me about your god, I have my beliefs and I don't need anyone. I came to honk in my ear to preach things that he doesn't even practice.",NEGATIVE,,,,negative
"Don't come and tell me that to serve God you have to be inside your damn church throwing money up your thief pastor's ass, and fuck you if you think that's why I'm going to hell.",NEGATIVE,,,,negative
"Don't come and talk about my religion, you bastards, who are you to find something, you bunch of shit, you put the bible under your arm and think you're serving God, and at home you curse your mother, you only think about money, fuck with the girlfriend.",POSITIVE,,,,positive
"Fuck social rules, I don't need to be perfect for anyone, I'm happy the way I am!",POSITIVE,,,,positive
"You're going to take it in the ass for those who don't like me, do you think I depend on your friendship?",NEGATIVE,,,,negative
"I don't need to give you explanations for where I'm going or what I'm going to do, not even your shitty life worries me.",POSITIVE,,,,positive
"I don't care about anything, for anyone, fuck it, I'm happy the way I am!",NEGATIVE,,,,negative
"Running down the street, coming home covered in dirt, games of hide and seek, police and robbers, tag.",NEGATIVE,,,,negative
"I miss playing with dolls, watching chiquititas on TV, and listening to Sandy and Junior.",NEGATIVE,,,,negative
"Playing camp at my grandfather's house, and the strange foods he made!",POSITIVE,,,,positive
Time when you only went to school to play.,POSITIVE,,,,positive
Playing food with the neighbors!,POSITIVE,,,,positive
"Going to your best friend/brother's house just to watch tv, and take a bath in his 1000 liter pool.",POSITIVE,,,,positive
Playing goal with my older brother.,POSITIVE,,,,positive
"On rainy days or when I had a nightmare, running to my parents' bed, or sleeping on the side of his bed and making my father sleep all night with his hand on top of me, otherwise I couldn't sleep.",POSITIVE,,,,positive
"My grandfather, teaching me my homework and trying to pull my loose tooth.",NEGATIVE,,,,negative
School friendships were true.,POSITIVE,,,,positive
Declarations of friendship and crazy drawings in the school notebook.,POSITIVE,,,,positive
"Just know how to live, know how to be free, love and be loved, know how to do and be happy!",POSITIVE,,,,positive
"Those who despise small events will never make great discoveries, small moments change big routes.",NEGATIVE,,,,negative
"Once again I'm here lamenting, I'm devastated, my husband he lied to me, he created a facebook profile hidden from me, added several women, including ex-girlfriends.",NEGATIVE,,,,negative
"I spent the whole night awake, I cried a lot, I thought even more, however, not being able to reach a conclusion I want to drop everything and leave.",NEGATIVE,,,,negative
Going back to live with my parents and erasing my history with him.,NEGATIVE,,,,negative
"I'm just afraid of not being able to, of regretting it, I'm distressed not knowing what to think, I really wanted to vent to a friend but I don't have it.",NEGATIVE,,,,negative
What he did to me was a betrayal and it hurts a lot.,NEGATIVE,,,,negative
"Today my boyfriend is going for a birthday, he usually comes to my house every Saturday.",POSITIVE,,,,positive
He is sad and I am sad.,NEGATIVE,,,,negative
I actually didn't even want to wake up today.,NEGATIVE,,,,negative
"Lies kill, but doubt tortures.",NEGATIVE,,,,negative
"My friends came over to the house to make a pizza rodizio, very nice, I ate too much, we watched a movie, and they are sleeping here at the house now.",POSITIVE,,,,positive
"I love my boyfriend, we've been through so much together and he is without a doubt the best boyfriend anyone could ever want.",POSITIVE,,,,positive
"I've always been alone and it seems like I'm alone with each passing day, my head hurts and my tears can't stop.",NEGATIVE,,,,negative
"These feelings started when I was 14(I think), I don't know what went wrong in my life.",POSITIVE,,,,positive
"At the age of 14, I saw my parents fight, several times my father left the house, my parents argued with me, and I came home, you know, running to my room to cry.",NEGATIVE,,,,negative
"No one, not my parents or my brothers, would ever know why I was crying.",NEGATIVE,,,,negative
"And it's like that until today, suffering, fighting directly with my parents.",NEGATIVE,,,,negative
"Today my life is a big shit, I feel so imperfectly strange a freak, I HATE MYSELF!",NEGATIVE,,,,negative
"Why am I not pretty, why am I a fool, why am I not the way my mother wants me to be, not how my family wants me to be.",NEGATIVE,,,,negative
"I hate it when I'm so good and people take advantage of it, I hate it, having to hide all my suffering and my pain and keep it in my heart, I HATE MY LIFE!",NEGATIVE,,,,negative
"And My life will never and will never be something I can call life, my friends (colleagues) seem to have a better life than mine, I don't want to have to hide that I'm suffering anymore.",POSITIVE,,,,positive
"I'M SICK, and my family seems to see how I feel, all they do is complain, fight me, call me names, hit me, I'm getting so weak that I'm giving in to this feeling of pain.",NEGATIVE,,,,negative
"I argued yesterday with my grandmother, my godmother because she didn't trust me to go to the bakery to buy bread, she told my grandfather to follow.",POSITIVE,,,,positive
"It's enough, I can't take it anymore, I had an argument with my aunt today with my mother and I'm crying and it feels like I'm alone again and like I always was.",NEGATIVE,,,,negative
"My tears don't stop falling, and you know what comes to my mind, death.",NEGATIVE,,,,negative
"I feel so alone and so hurt inside, my broken heart is visible in my eyes and I turn up the music so the neighbors don't hear my screams of pain, as if my world is falling apart.",NEGATIVE,,,,negative
"I see that the rain falls in line with my tears, I see that the day is horrible and I see the consequences in my body.",POSITIVE,,,,positive
"Alone in a world where only false feelings matter, where everyone believes lies for fear of admitting the truth, for fear that the truth is not what you expect.",NEGATIVE,,,,negative
"Rodrigo my friend, he said he would come back to talk to me on msn, I consider him like a big brother to me.",POSITIVE,,,,positive
"Oh, in addition to all the suffering I'm feeling right now, there's also because my parents don't want me to date such a special person, you know.",POSITIVE,,,,positive
"I want to cling to you and never let go, feel your hands stroking my hair and saying you love them again, hear your laugh.",NEGATIVE,,,,negative
"My day was good, I woke up early, I helped my mom and dad to organize my little party, I picked up my friends, I ate a lot of barbecue and cake, we had a good time.",POSITIVE,,,,positive
I called Nando all day to see if he would come to my party.,POSITIVE,,,,positive
I got a little angry that he didn't answer my phone calls.,NEGATIVE,,,,negative
"So I asked my mother to let us go to the cinema, she did, we cut the cake and went to the cinema, we went to see the avengers, very cool.",POSITIVE,,,,positive
I bought my book.,NEUTRAL,,,,neutral
I went to look at my cell phone as usual and saw a message there.,NEGATIVE,,,,negative
"When I read this message I thought I'll call him and see how he's doing, and try to tell me what he wants to talk to me about.",NEGATIVE,,,,negative
We started the conversation and everything was fine until he said he was going to come back just to see if they let him lean on work or for him to sign the letter of resignation.,POSITIVE,,,,positive
"My heart broke into a million pieces, I started crying right away, he asked me not to cry, and said that it's hard for him too.",NEGATIVE,,,,negative
He's only doing this because he can't stand his mother anymore and that when they had a fight he took all his clothes and put them in a bag and made more mess with him.,NEGATIVE,,,,negative
Today I woke up and saw your side of the bed empty.,NEGATIVE,,,,negative
Your scent is still there somehow in my imagination.,POSITIVE,,,,positive
I always closed the window and scolded you for having it open.,POSITIVE,,,,positive
And now the window is always open like you always asked me and I didn't even notice.,POSITIVE,,,,positive
I fought with you for leaving the TV and the lights in several rooms on.,POSITIVE,,,,positive
And now they're all on and I didn't even notice.,NEGATIVE,,,,negative
Your side of the locker is empty and I didn't fill it.,NEGATIVE,,,,negative
His side of the shoe rack was full of shoes that never ended and I always complained about the mess.,NEGATIVE,,,,negative
In the bathroom your drawers are empty.,NEGATIVE,,,,negative
The window is not with its dozens of shampoos.,NEGATIVE,,,,negative
There's something left in the closet and I don't know if it's yours.,NEUTRAL,,,,neutral
It's a travel toothbrush that my mother may have forgotten when she came to pick up her things.,POSITIVE,,,,positive
On my computer I have countless pictures of you.,NEGATIVE,,,,negative
I have countless pictures of you with other people I hate.,NEGATIVE,,,,negative
"I hate not because they did something to me, but because you gave yourself to them.",POSITIVE,,,,positive
"Despite all the hate, I miss you.",POSITIVE,,,,positive
Holidays or weekends arrive and I count the hours to go to my parents' house.,POSITIVE,,,,positive
I haven't been looking for friends or anyone else.,POSITIVE,,,,positive
"When I was with you, I complained that I didn't have time for family and friends.",NEGATIVE,,,,negative
"Now I just don't complain about anything, I keep quiet and keep it all inside.",POSITIVE,,,,positive
The urge to cry returns.,NEGATIVE,,,,negative
My eyes start to fill with tears.,NEGATIVE,,,,negative
Before I met you I had many friends.,POSITIVE,,,,positive
"I left home early and came back very late, that's when I got back.",POSITIVE,,,,positive
I went around the world enjoying everything I could with no time to end.,POSITIVE,,,,positive
I had no fears.,POSITIVE,,,,positive
"I had loves, conquests.",NEGATIVE,,,,negative
I did that because I didn't know what love was.,POSITIVE,,,,positive
"She goes out with her friends, goes out with the boys.",POSITIVE,,,,positive
I've asked myself that question and come back three times and today the suffering is a thousand times greater.,POSITIVE,,,,positive
This time I will have to be strong.,POSITIVE,,,,positive
"I'm not a person to tell dreams or real facts, but as it was an experience of such proportions that I'm giving up.",POSITIVE,,,,positive
"I'm having a relationship with a person at work, yes we work in the same company but in different places, to describe him is talking about a tall man, with a voice that makes you wet, yes it is a voice that needs no comment.",NEGATIVE,,,,negative
"Your body is a spectacle with the right to want more, your smile is as naughty as the owner himself.",POSITIVE,,,,positive
"We had not been in touch for a few days, when he called me asking if I had forgotten him and why I had disappeared.",NEGATIVE,,,,negative
"We went to meet, but we were thirsty for each other who felt his member in me, while we were ""devouring"" each other with kisses that made the mouth water just to see.",POSITIVE,,,,positive
He moaned the way he got so excited.,NEGATIVE,,,,negative
"When he turned me around, he kissed me so hard that we started to come together.",NEGATIVE,,,,negative
"My body was shaking, more than his, my legs were wobbly.",POSITIVE,,,,positive
We shower together and when we start to dry off he throws me on the bed and his mouth makes me moan.,POSITIVE,,,,positive
"My head and heart had been so racing, I was always waiting for him so I could come.",POSITIVE,,,,positive
This time he made me come in such a way that my whole body shook.,POSITIVE,,,,positive
After 6 hours of pleasure we left the motel.,POSITIVE,,,,positive
But I was still ecstatic.,POSITIVE,,,,positive
"I met a friend of my sister's these days, he's 17 years old and from what I've noticed, he's pretty cool.",POSITIVE,,,,positive
Today will be the day that he will be completely and madly in love with you if everything has gone well.,POSITIVE,,,,positive
"Of all the love in the world for him, without falling into temptation.",POSITIVE,,,,positive
"Today I'm very upset, I think I'm being cheated on my husband is treating me differently with a lot of coldness.",NEGATIVE,,,,negative
"He has already betrayed me once and I forgave him, he is acting the same as before, treating me with the utmost coldness.",POSITIVE,,,,positive
I spoke to my ex.,NEUTRAL,,,,neutral
"We only know things by living, many judge.",NEGATIVE,,,,negative
"Only those who really know, I'm the one living, feeling.",NEUTRAL,,,,neutral
"He said he doesn't want me to be separated, he doesn't want to see me alone.",POSITIVE,,,,positive
"He said that he really likes me, and asked me to be patient.",POSITIVE,,,,positive
"It's only for me to separate, when he separates.",NEGATIVE,,,,negative
"All I want most is to work out with my husband, to live an intense love with him.",POSITIVE,,,,positive
"Pronouncing that I admire you, that I like you is too little.",NEGATIVE,,,,negative
"For this friendship of ours deserves more than words, it deserved to be told to the world, so that everyone could feel, and maybe even understand, the meaning of our friendship.",POSITIVE,,,,positive
"But lately I can't stand it, it's like I need something more, you know, or rather, I need, I need you.",NEGATIVE,,,,negative
"What I'm feeling for you is something that even I can't explain, I tried to get involved with many, I tried to forget you in many ways, but I can't, it's stronger than me.",NEGATIVE,,,,negative
"I didn't even get a kiss from you, but I can say that it wasn't necessary for me to fall madly in love with you.",POSITIVE,,,,positive
"I wanted to forget the light in your eyes, so I wouldn't miss them, I wanted to forget the tone of your voice, your way of speaking, I wanted to forget that beautiful smile that only you have.",POSITIVE,,,,positive
"I wanted so much, but I can't, because what I feel for you is so strong, impossible to forget.",NEGATIVE,,,,negative
"But one thing is certain, I love you very much and even though I want to forget you, I love you more and more, today more than yesterday, tomorrow more than ever.",POSITIVE,,,,positive
"Being without you is having the notion of time and not knowing how to fill it, is losing peace and knowing the absence of someone present.",NEGATIVE,,,,negative
"Waiting is painful, forgetting is painful, but not knowing what to do is the worst kind of suffering.",NEGATIVE,,,,negative
"I've waited so long to get to this point, I don't know what else to do, I'm afraid of losing your friendship, or rather, I believe I lost it, because you don't even want to accept me anymore.",NEGATIVE,,,,negative
But the fear of you distancing yourself from me is bigger than anything.,NEGATIVE,,,,negative
Pay attention to the music I listen to and the things I post.,POSITIVE,,,,positive
"In the way I treat you, in how I care about you.",POSITIVE,,,,positive
"I really needed to tell you this, I couldn't take it anymore.",NEUTRAL,,,,neutral
"When night comes, time to sleep, I lay my head on the pillow and my thoughts transport me to a wonderful world.",POSITIVE,,,,positive
"I think I'm in his arms, huddled and shy, passionate and fulfilled.",NEGATIVE,,,,negative
I feel the strength and warmth of the man of my life.,POSITIVE,,,,positive
I dream about you all night and I feel anxious and insecure for not knowing if one day I will turn this dream into reality.,POSITIVE,,,,positive
Don't be taken aback by this confession.,POSITIVE,,,,positive
It really is a bold declaration of love.,POSITIVE,,,,positive
I don't want it to disturb you and take away your peace.,NEGATIVE,,,,negative
"On the contrary, I would like to always be by your side to love you and give you a lot of affection.",POSITIVE,,,,positive
I want all the peace of mind for you.,POSITIVE,,,,positive
"Think about it, know that I love you so much, I really want your company.",POSITIVE,,,,positive
I want to give you all my love.,POSITIVE,,,,positive
Cover you with kisses and satisfy all your desires.,POSITIVE,,,,positive
"That's all I had the courage to dream of, hoping to one day see this claim come true.",POSITIVE,,,,positive
"Now you must know why I can't stand your girlfriends, because they were always with the boy I really love and the one I want to be with and always wanted.",POSITIVE,,,,positive
"It may be that what I said doesn't matter at all, because you started a new relationship a short time ago, but I needed to express myself anyway.",POSITIVE,,,,positive
"And I hope you understand me, because I didn't ask to fall in love, because the heart is in charge of us.",NEGATIVE,,,,negative
"Honestly, love is not chosen, it just happens.",POSITIVE,,,,positive
"Things happen at the worst times, it's part of that long journey called life.",NEGATIVE,,,,negative
"I woke up as usual at 6:20 am to go to school, got ready, and went.",POSITIVE,,,,positive
"Arriving there I spoke with my friends and went to the hall where I wait for my boyfriend every day until 7:20, he then arrived, put his materials away and came to talk to me.",POSITIVE,,,,positive
"He walked over to me, gave me that really tight hug and said I love you.",POSITIVE,,,,positive
"He asked if I was better (I've just been crying lately), I told him I was normal, but I can't fool him, he knew I wasn't well.",POSITIVE,,,,positive
"When I entered my room, my eyes filled with tears, I had to contain myself, because the girls who claim to be my friends would only want to know why I was crying and would criticize me.",NEGATIVE,,,,negative
"So I spent 3 classes holding myself back so I wouldn't cry and trying to study, because I was going to take 3 tests after the break.",NEGATIVE,,,,negative
"So after those 3 hours, the break came, I met my boyfriend again, we went downstairs together and went to the patio to sit with usual in the same place we sit every day.",NEGATIVE,,,,negative
I was dying to cry so I held back the tears and told him I couldn't look at him that if I looked at him my eye would start to water.,NEGATIVE,,,,negative
"It was complicated, because I couldn't concentrate on anything else, what I wanted most was to finish these exams and go home crying everything I held back.",NEGATIVE,,,,negative
"Finishing the test, I went downstairs and found him in the courtyard, he took the book from my hand and we went to the stop, when we got there we sat down and started talking, conversation went on, conversation came.",NEGATIVE,,,,negative
"I confess that I was very upset about this, because I never stopped thinking about him in these 10 months of dating, I always gave him things on commemorative dates, when I got home, I cried a lot.",POSITIVE,,,,positive
My boyfriend and I then had a falling out over the phone and I started to cry.,NEGATIVE,,,,negative
"I love him so much and I never want to lose him, because he is the reason for my smiles, my happiness!",POSITIVE,,,,positive
"We always say that we are not going to fall in love with the wrong people, but without realizing it, we are already enchanted by the person without even knowing them well.",NEGATIVE,,,,negative
"Giving ourselves too much, believing and we always suffer from it.",NEGATIVE,,,,negative
"We surrender our heart, pride and all our love.",POSITIVE,,,,positive
"And how many times have we cried for the person who doesn't deserve a drop of our tears, we run after them and we don't see the truth, and many times we don't want to see them, because the truth hurts and hurts a lot.",NEGATIVE,,,,negative
"And when we find that special person who makes you smile, forgets your past and makes you think about the present, we don't stop thinking about them, we become obsessed with them, we learn to like that like and to do what they do just to say that we have a lot in common,",POSITIVE,,,,positive
"And when you wake up, you already wake up with her in your head, thinking that I miss you, and dreaming big, putting the person in our life.",POSITIVE,,,,positive
Many times that person hurt our feelings without even knowing what we feel.,NEGATIVE,,,,negative
"The worst thing is when we get attached to that person and they leave, not knowing that the one they stayed with is still in love, that they can't imagine their life without them, and we say life goes on, but a part of us they take with people passing.",POSITIVE,,,,positive
"Our heart is always the victim, it's always in pieces.",NEGATIVE,,,,negative
It fires when the person gets close and hits harder because it already thinks it's your other half.,POSITIVE,,,,positive
"And when that person comes close to us, the hand shakes, the heart races, our world becomes different, because the person is too special.",NEGATIVE,,,,negative
People would like to vent with you my story with my family.,NEGATIVE,,,,negative
"My mother was a single mother, I had no father.",NEUTRAL,,,,neutral
She had 5 children and none had a father.,POSITIVE,,,,positive
"She was always considered by her relatives as nothing, she had no money, she was sick and very unhappy.",NEGATIVE,,,,negative
"When I was three years old, I went to live at an aunt's house, as my mother was unable to raise me.",POSITIVE,,,,positive
"This aunt, despite giving me everything, was a demon, she screamed at me, let other relatives mistreat and beat me, sometimes she beat me, she grounded me in places where I was scared to death, in short, she was and is a fake witch , disgusting and bad.",POSITIVE,,,,positive
"When I returned home from my mother at the age of 13, my older sister was in a life of drugs and wrong things, she always beat me, used my clothes and left them dirty, lent them to her drug addict friends, teased me in a way that I felt like disappearing from that hell.",NEGATIVE,,,,negative
"When I thought I would have peace, my older brothers were very aggressive, they hit me for anything, they didn't hit me, they beat me, once my brother kicked me in the belly, I had my period for almost ten days.",NEGATIVE,,,,negative
"I remember that I ate a lot at school, so as not to have to eat at home, and I took a shower in secret, it was very sad.",POSITIVE,,,,positive
"Until I was 15 years old, I practically ran away from home and until today, at 20 years old, I haven't come back.",NEGATIVE,,,,negative
"I got help from someone to rent a house, buy furniture, go to college and have a life more or less.",POSITIVE,,,,positive
"However, nowadays that I have a better financial condition than my family, they want to take what little I have.",POSITIVE,,,,positive
"My mother only calls to ask for things for me, she is not able to come visit me, to be present in my life, when she comes to my house, she just complains about life so that I can be moved and give her money.",POSITIVE,,,,positive
"My younger sister sucks, I was helping her pay for college and she was never able to treat me with love and respect, on the contrary, in front of my aunt who raised me, she didn't even greet me.",POSITIVE,,,,positive
"I'm so angry to think that ever since I left their house, I've been helping them, especially my mother and I've never received love in return, sometimes I couldn't stand the loneliness.",POSITIVE,,,,positive
"They don't like me, they don't believe in my potential to become a psychologist, they don't care about me, for them I'm the same thing as a mouse.",NEGATIVE,,,,negative
"God will put a good person in my life, who will give all the love I need and when I start my family I will have the support I never had.",POSITIVE,,,,positive
"I respect animals a lot, I learned that we shouldn't mistreat animals at all.",POSITIVE,,,,positive
Then she hugged me and said that we all have our time in life and that no one can know yours.,POSITIVE,,,,positive
"But miracles exist, I asked her.",POSITIVE,,,,positive
"Miracles exist because they didn't rebuild Hiroshima from tears, blood, loneliness, now it's a busy port, she told me.",NEGATIVE,,,,negative
When I told mom she was scared of what I was going to think and wanted to know who told me and I said it was dad.,NEGATIVE,,,,negative
I told him I had nothing to forgive.,NEGATIVE,,,,negative
Mom was proud of me and said that I am an angel.,POSITIVE,,,,positive
They decided to act as naturally as possible.,POSITIVE,,,,positive
But it is inevitable to see the sadness in their eyes.,NEGATIVE,,,,negative
"I heard dad and mom talking yesterday in the bedroom, they said that all medical resources would be at my disposal at any price.",POSITIVE,,,,positive
I love them so much because they are taking such good care of me.,POSITIVE,,,,positive
"In the meantime, I live my sweet life.",POSITIVE,,,,positive
